census_chapter,census_table,census_row,census_column,sector_desc,short_desc,commodity_desc,agg_level_desc,state_fips_code,state_alpha,state_name,county_code,county_name,domaincat_desc,value
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,29,MO,MISSOURI,,,,"12,706,341"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,30,MT,MONTANA,,,,"29,569,445"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,31,NE,NEBRASKA,,,,"20,323,537"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,32,NV,NEVADA,,,,"2,348,870"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,33,NH,NEW HAMPSHIRE,,,,"267,608"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,34,NJ,NEW JERSEY,,,,"298,250"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,35,NM,NEW MEXICO,,,,"18,108,297"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,36,NY,NEW YORK,,,,"3,280,599"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,37,NC,NORTH CAROLINA,,,,"2,687,984"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,38,ND,NORTH DAKOTA,,,,"15,696,590"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,39,OH,OHIO,,,,"5,329,475"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,40,OK,OKLAHOMA,,,,"15,230,898"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,41,OR,OREGON,,,,"8,353,645"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,42,PA,PENNSYLVANIA,,,,"3,178,775"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,44,RI,RHODE ISLAND,,,,"29,449"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,45,SC,SOUTH CAROLINA,,,,"1,581,152"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,46,SD,SOUTH DAKOTA,,,,"17,296,980"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,47,TN,TENNESSEE,,,,"4,354,254"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,48,TX,TEXAS,,,,"54,577,656"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,49,UT,UTAH,,,,"2,579,738"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,50,VT,VERMONT,,,,"690,495"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,51,VA,VIRGINIA,,,,"3,209,269"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,53,WA,WASHINGTON,,,,"6,251,259"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,54,WV,WEST VIRGINIA,,,,"1,643,211"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,55,WI,WISCONSIN,,,,"6,752,656"
2,47,1,3,DEMOGRAPHICS,"PRODUCERS, FEMALE - ACRES OPERATED",PRODUCERS,STATE,56,WY,WYOMING,,,,"14,370,945"
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,1,AL,ALABAMA,,,,"13,945"
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,2,AK,ALASKA,,,,581
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,4,AZ,ARIZONA,,,,"11,281"
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,5,AR,ARKANSAS,,,,"16,956"
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,6,CA,CALIFORNIA,,,,"30,576"
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,8,CO,COLORADO,,,,"19,443"
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,9,CT,CONNECTICUT,,,,"2,708"
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,10,DE,DELAWARE,,,,893
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,12,FL,FLORIDA,,,,"22,449"
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,13,GA,GEORGIA,,,,"14,904"
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,15,HI,HAWAII,,,,"3,428"
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,16,ID,IDAHO,,,,"10,536"
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,17,IL,ILLINOIS,,,,"18,578"
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,18,IN,INDIANA,,,,"17,515"
2,47,1,4,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","PRODUCERS, PRINCIPAL",STATE,19,IA,IOWA,,,,"29,616"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,8,CO,COLORADO,,,,"20,405"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,9,CT,CONNECTICUT,,,,"2,863"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,10,DE,DELAWARE,,,,924
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,12,FL,FLORIDA,,,,"23,360"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,13,GA,GEORGIA,,,,"15,585"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,15,HI,HAWAII,,,,"3,591"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,16,ID,IDAHO,,,,"10,896"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,17,IL,ILLINOIS,,,,"19,494"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,18,IN,INDIANA,,,,"18,256"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,19,IA,IOWA,,,,"30,821"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,20,KS,KANSAS,,,,"19,337"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,21,KY,KENTUCKY,,,,"27,212"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,22,LA,LOUISIANA,,,,"9,995"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,23,ME,MAINE,,,,"4,265"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,24,MD,MARYLAND,,,,"5,668"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,25,MA,MASSACHUSETTS,,,,"4,138"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,26,MI,MICHIGAN,,,,"17,767"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,27,MN,MINNESOTA,,,,"18,935"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,28,MS,MISSISSIPPI,,,,"11,876"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,29,MO,MISSOURI,,,,"36,140"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,30,MT,MONTANA,,,,"12,480"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,31,NE,NEBRASKA,,,,"13,666"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,32,NV,NEVADA,,,,"1,824"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,33,NH,NEW HAMPSHIRE,,,,"2,521"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,34,NJ,NEW JERSEY,,,,"5,067"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,35,NM,NEW MEXICO,,,,"12,047"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,36,NY,NEW YORK,,,,"14,602"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,37,NC,NORTH CAROLINA,,,,"15,766"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,38,ND,NORTH DAKOTA,,,,"7,306"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,39,OH,OHIO,,,,"26,569"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,40,OK,OKLAHOMA,,,,"32,839"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,41,OR,OREGON,,,,"21,547"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,42,PA,PENNSYLVANIA,,,,"18,666"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,44,RI,RHODE ISLAND,,,,524
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,45,SC,SOUTH CAROLINA,,,,"9,312"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,46,SD,SOUTH DAKOTA,,,,"8,335"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,47,TN,TENNESSEE,,,,"26,054"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,48,TX,TEXAS,,,,"106,091"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,49,UT,UTAH,,,,"7,217"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,50,VT,VERMONT,,,,"3,698"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,51,VA,VIRGINIA,,,,"17,126"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,53,WA,WASHINGTON,,,,"18,840"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,54,WV,WEST VIRGINIA,,,,"8,639"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,55,WI,WISCONSIN,,,,"23,507"
2,47,1,5,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - NUMBER OF PRODUCERS","PRODUCERS, PRINCIPAL",STATE,56,WY,WYOMING,,,,"5,869"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,1,AL,ALABAMA,,,,"2,284,057"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,2,AK,ALASKA,,,,"360,992"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,4,AZ,ARIZONA,,,,"7,437,081"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,5,AR,ARKANSAS,,,,"4,111,919"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,6,CA,CALIFORNIA,,,,"7,369,960"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,8,CO,COLORADO,,,,"10,717,207"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,9,CT,CONNECTICUT,,,,"151,341"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,10,DE,DELAWARE,,,,"111,489"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,12,FL,FLORIDA,,,,"2,260,403"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,13,GA,GEORGIA,,,,"2,348,898"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,15,HI,HAWAII,,,,"227,852"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,16,ID,IDAHO,,,,"3,485,909"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,17,IL,ILLINOIS,,,,"4,467,193"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,18,IN,INDIANA,,,,"3,230,184"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,19,IA,IOWA,,,,"7,705,952"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,20,KS,KANSAS,,,,"10,325,593"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,21,KY,KENTUCKY,,,,"3,166,612"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,22,LA,LOUISIANA,,,,"1,841,906"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,23,ME,MAINE,,,,"502,854"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,24,MD,MARYLAND,,,,"471,986"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,25,MA,MASSACHUSETTS,,,,"204,320"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,26,MI,MICHIGAN,,,,"2,284,224"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,27,MN,MINNESOTA,,,,"4,729,075"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,28,MS,MISSISSIPPI,,,,"2,541,965"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,29,MO,MISSOURI,,,,"7,426,050"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,30,MT,MONTANA,,,,"18,813,200"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,31,NE,NEBRASKA,,,,"10,952,375"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,32,NV,NEVADA,,,,"1,365,603"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,33,NH,NEW HAMPSHIRE,,,,"190,933"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,34,NJ,NEW JERSEY,,,,"204,457"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,35,NM,NEW MEXICO,,,,"12,715,526"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,36,NY,NEW YORK,,,,"1,984,973"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,37,NC,NORTH CAROLINA,,,,"1,596,689"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,38,ND,NORTH DAKOTA,,,,"8,499,445"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,39,OH,OHIO,,,,"3,104,458"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,40,OK,OKLAHOMA,,,,"10,016,175"
2,47,1,6,DEMOGRAPHICS,"PRODUCERS, PRINCIPAL, FEMALE - ACRES OPERATED","PRODUCERS, PRINCIPAL",STATE,41,OR,OREGON,,,,"5,649,627"
2,47,1,1,DEMOGRAPHICS,"PRODUCERS, FEMALE - NUMBER OF OPERATIONS",PRODUCERS,STATE,2,AK,ALASKA,,,,715
2,47,1,1,DEMOGRAPHICS,"PRODUCERS, FEMALE - NUMBER OF OPERATIONS",PRODUCERS,STATE,4,AZ,ARIZONA,,,,"13,670"
2,47,1,1,DEMOGRAPHICS,"PRODUCERS, FEMALE - NUMBER OF OPERATIONS",PRODUCERS,STATE,5,AR,ARKANSAS,,,,"25,396"
2,47,1,1,DEMOGRAPHICS,"PRODUCERS, FEMALE - NUMBER OF OPERATIONS",PRODUCERS,STATE,6,CA,CALIFORNIA,,,,"42,138"
2,47,1,1,DEMOGRAPHICS,"PRODUCERS, FEMALE - NUMBER OF OPERATIONS",PRODUCERS,STATE,8,CO,COLORADO,,,,"26,406"
2,47,1,1,DEMOGRAPHICS,"PRODUCERS, FEMALE - NUMBER OF OPERATIONS",PRODUCERS,STATE,9,CT,CONNECTICUT,,,,"3,510"
2,47,1,1,DEMOGRAPHICS,"PRODUCERS, FEMALE - NUMBER OF OPERATIONS",PRODUCERS,STATE,10,DE,DELAWARE,,,,"1,259"
2,47,1,1,DEMOGRAPHICS,"PRODUCERS, FEMALE - NUMBER OF OPERATIONS",PRODUCERS,STATE,12,FL,FLORIDA,,,,"29,779"
2,47,1,1,DEMOGRAPHICS,"PRODUCERS, FEMALE - NUMBER OF OPERATIONS",PRODUCERS,STATE,13,GA,GEORGIA,,,,"21,570"
2,47,1,1,DEMOGRAPHICS,"PRODUCERS, FEMALE - NUMBER OF OPERATIONS",PRODUCERS,STATE,15,HI,HAWAII,,,,"4,580"
2,47,1,1,DEMOGRAPHICS,"PRODUCERS, FEMALE - NUMBER OF OPERATIONS",PRODUCERS,STATE,16,ID,IDAHO,,,,"16,134"
2,47,1,1,DEMOGRAPHICS,"PRODUCERS, FEMALE - NUMBER OF OPERATIONS",PRODUCERS,STATE,17,IL,ILLINOIS,,,,"30,713"
